"","X","FID","density","basal","POINT_X","POINT_Y","Line","Type","distance"
"1027",1027,513,0,0,571030.434241,4559855.53276,"East","Prairie",10041.7737617598
"1028",1028,513,41.7659350202,19.5758782728,553042.029946,4562086.68807,"West","Savanna",-7026.68201512549
"1029",1029,514,32.8187597979,17.627281707,553127.298773,4559663.48302,"West","Savanna",-6854.90315674005
"1030",1030,514,136.819483761,50.1930779325,574264.844745,4559097.41194,"East","Forest",13304.028913438
"1031",1031,515,49.8583610115,4.54744879561,574102.982045,4566374.04445,"East","Forest",12917.5045173099
"1032",1032,515,506.346622257,139.83044318,548316.22191,4559589.9836,"West","Forest",-11586.0353029195
"1033",1033,516,0,0,569405.577595,4561434.62582,"East","Prairie",8509.76981190368
"1034",1034,516,12.1328893645,13.5006254218,554770.201963,4560477.92004,"West","Savanna",-5348.05285293693
"1035",1035,517,0,0,549943.609681,4558809.48919,"West","Prairie",-9890.47386136629
"1036",1036,517,115.538419458,4.97625540731,574122.5544,4565567.79912,"East","Forest",12908.4738661416
"1037",1037,518,18.6040010939,5.17530578598,545682.116851,4561162.00275,"West","Savanna",-14371.0152363921
"1038",1038,518,394.068500867,25.5587144533,566161.123674,4564630.90456,"East","Forest",5024.98425291086
"1039",1039,519,128.012800502,16.2162608587,547445.076887,4562813.81887,"West","Forest",-12487.739880295
"1040",1040,519,396.047407279,20.0680183345,571753.172178,4563074.32163,"East","Forest",10817.4834815839
"1041",1041,520,0,0,548221.812438,4566908.00678,"West","Prairie",-11033.6197581932
"1042",1042,520,215.619946285,3.71471214046,569438.239037,4559025.67249,"East","Forest",8501.21864007063
"1043",1043,521,16.6236804243,10.3101720782,547477.863243,4561189.96019,"West","Savanna",-12575.0864945512
"1044",1044,521,126.546591879,30.0091449339,569382.1136,4563036.60319,"East","Forest",8524.01052257048
"1045",1045,522,0.170542301672,0.0965256217518,551464.177404,4561258.10262,"West","Prairie",-8588.26811361241
"1046",1046,522,323.227216498,34.0665827939,566909.940369,4566279.85957,"East","Forest",5747.11491674586
"1047",1047,523,108.522430524,31.2888133748,545698.555091,4559550.81522,"West","Forest",-14183.0583167255
"1048",1048,523,827.61789832,83.8720357828,570964.494693,4563060.87713,"East","Forest",10053.2702003779
"1049",1049,524,2.63740928147,0.31004364194,550590.114073,4566122.10167,"West","Savanna",-8860.79225436881
"1050",1050,524,133.665672361,63.3947145474,572632.435065,4559876.03642,"East","Forest",11643.5104095749
"1051",1051,525,0,0,548301.502232,4560398.47353,"West","Prairie",-11728.8822184501
"1052",1052,525,863.697590689,114.224569538,572606.369373,4560680.76829,"East","Forest",11638.978891168
"1053",1053,526,44.9979592669,10.6707755722,552153.234756,4566103.41427,"West","Savanna",-7298.47978320659
"1054",1054,526,185.850817906,37.6687997718,570948.205538,4563863.71353,"East","Forest",9872.77127697882
"1055",1055,527,0.078272752235,0.0231622511567,546625.812179,4563597.35525,"West","Prairie",-13103.5347933701
"1056",1056,527,53.9812974418,18.4904435501,572651.9435,4559067.72462,"East","Forest",11697.2996803875
"1057",1057,528,0,0,545653.647612,4564385.52107,"West","Prairie",-13926.7452255783
"1058",1058,528,638.635028581,75.0754657318,566222.543042,4559003.93598,"East","Forest",5320.79023777968
"1059",1059,529,65.4802380621,24.021832284,552986.026228,4565312.19321,"West","Forest",-6537.1037506425
"1060",1060,529,331.122831494,177.849360131,565269.900504,4564622.27321,"East","Forest",4152.39897834646
"1061",1061,530,0,0,553006.668514,4563700.94724,"West","Prairie",-6913.44743322224
"1062",1062,530,257.766928651,29.3877968876,567825.915629,4559013.61426,"East","Forest",6902.6450499657
"1063",1063,531,5.26590014977,1.24875082335,572537.255296,4564703.22565,"East","Savanna",11351.9893374282
"1064",1064,531,66.3280589789,53.2701438404,551354.330451,4565283.36563,"West","Forest",-8157.54848966776
"1065",1065,532,20.1984794821,22.4754464815,553015.171363,4562895.63577,"West","Savanna",-7143.66756998041
"1066",1066,532,52.9467623157,7.7266138923,570231.284492,4559843.29718,"East","Forest",9242.83373537102
"1067",1067,533,41.1501899917,3.75319962632,554705.167901,4564516.03437,"West","Savanna",-5041.53157031951
"1068",1068,533,1602.11298374,201.305220128,568513.333985,4566272.67634,"East","Forest",7338.54737430343
"1069",1069,534,37.3082286768,18.9043585024,554744.594714,4562095.9624,"West","Savanna",-5328.20369288732
"1070",1070,534,784.147145326,361.005365881,569335.813047,4565435.82429,"East","Forest",8121.98507193939
"1071",1071,535,0,0,558008.877001,4559730.4385,"West","Prairie",-2204.96486477134
"1072",1072,535,296.783329473,173.240447288,569355.279717,4564638.48021,"East","Forest",8187.93663807128
"1073",1073,536,0,0,557954.088327,4562962.75081,"West","Prairie",-2439.09854387772
"1074",1074,536,1456.9612913,73.8253183055,565231.887055,4566240.23916,"East","Forest",4082.95038310223
"1075",1075,537,0,0,555543.661845,4562925.65189,"West","Prairie",-4677.83891229657
"1076",1076,537,0.600037943284,0.190939452144,570923.03396,4566269.71524,"East","Savanna",9738.27021123948
"1077",1077,538,0,0,558728.560024,4566210.66684,"West","Prairie",-725.296885222978
"1078",1078,538,42.693763575,23.9696402402,574247.102808,4559905.06684,"East","Savanna",13257.9666996971
"1079",1079,539,0,0,555566.402322,4561302.63391,"West","Prairie",-4486.55084834509
"1080",1080,539,93.4818386838,18.6629710474,572561.077288,4562286.62957,"East","Forest",11758.4555242967
"1081",1081,540,0.166384668182,0.0394563105028,571710.152784,4566300.26314,"East","Prairie",10525.4280779169
"1082",1082,540,6.43396999348,5.81609103732,555587.727706,4559689.68699,"West","Savanna",-4496.60757592741
"1083",1083,541,18.1577784068,8.51063096334,573370.6742,4563112.36668,"East","Savanna",12391.2778848244
"1084",1084,541,205.439520695,25.3998489598,556348.27553,4563754.65856,"West","Forest",-3914.24031304684
"1085",1085,542,216.476226161,59.6714268263,556289.437631,4566992.28244,"West","Forest",-3236.13111546159
"1086",1086,542,297.648076784,12.8197430649,573477.017275,4558274.58148,"East","Forest",12601.7700752217
"1087",1087,543,21.515164279,3.68484039311,557139.774806,4564577.03568,"West","Savanna",-2795.79723304148
"1088",1088,543,53.4370128113,8.47508035832,572541.851026,4563087.7591,"East","Forest",11584.4005039423
"1089",1089,544,56.3910682243,12.0295597059,573396.703344,4561506.79603,"East","Forest",12483.2549969032
"1090",1090,544,97.9044738142,7.24290365134,559620.216611,4560557.23602,"West","Forest",-791.014822372656
"1091",1091,545,1.96454272621,0.546501222316,567665.61606,4567105.61152,"East","Savanna",6645.05227564095
"1092",1092,545,21.067053506,1.9321448769,558759.204657,4558124.33055,"West","Savanna",-1052.6457813523
"1093",1093,546,33.4332605328,1.25362535403,558806.819172,4561347.35306,"West","Savanna",-1248.41497286208
"1094",1094,546,67.6500277978,33.0447391446,572497.273161,4566330.80404,"East","Forest",11312.6640440012
"1095",1095,547,0,0,557977.094121,4562148.28679,"West","Prairie",-2128.71795410449
"1096",1096,547,252.338090347,188.723718116,574230.105062,4560716.58273,"East","Forest",13262.0095534788
"1097",1097,548,5.45456825757,0.179651584538,559596.477884,4562175.07268,"West","Savanna",-617.668257795074
"1098",1098,548,102.364686959,24.7414903317,572517.264891,4565517.01843,"East","Forest",11303.0693774876
"1099",1099,549,25.3237793143,9.29018582537,574142.125446,4564761.54655,"East","Savanna",12949.7597818433
"1100",1100,549,185.474112404,30.5438639786,561141.22482,4565435.81056,"West","Forest",-53.0246814027499
"1101",1101,550,5.79885304103,0.211559198838,560435.73739,4559762.0807,"West","Savanna",-456.914780491137
"1102",1102,550,510.736196537,186.331572454,570927.475066,4565468.13255,"East","Forest",9713.38326036766
"1103",1103,551,6.027189713,0.345104497924,558016.207641,4558922.93611,"West","Savanna",-1954.77781572409
"1104",1104,551,42.5554429044,3.2129110182,574199.499089,4563136.96642,"East","Savanna",13200.9237848676
"1105",1105,552,0,0,574206.303101,4562332.53248,"East","Prairie",13375.5779234873
"1106",1106,552,27.5349041101,3.40432261111,557932.361506,4565399.84414,"West","Savanna",-1706.7390501273
"1107",1107,553,1.99177115259,0.428929269359,556383.930142,4560514.40052,"West","Savanna",-3749.59566749212
"1108",1108,553,94.6826603297,44.5221104565,574170.813013,4563949.26013,"East","Forest",13050.6591184011
"1109",1109,554,6.03054996825,0.271959504706,559631.287537,4558946.74007,"West","Savanna",-418.200960020445
"1110",1110,554,106.81658586,91.1461008029,566109.559237,4566247.52823,"East","Forest",4950.13898057055
"1111",1111,555,0,0,559626.894167,4559753.57786,"West","Prairie",-840.059127891204
"1112",1112,555,2.08999873444,0.191682256199,574213.106027,4561528.09145,"East","Savanna",13298.0026749999
"1113",1113,556,0,0,557946.311448,4563775.95939,"West","Prairie",-2519.57244245284
"1114",1114,556,126.369610968,7.23566425191,573300.126867,4566352.4279,"East","Forest",12115.0357415824
"1115",1115,557,0,0,559552.860405,4564598.92687,"West","Prairie",-1161.68616942386
"1116",1116,557,503.126400229,29.5727975516,571734.584538,4564684.88797,"East","Forest",10552.9430148667
"1117",1117,558,3.97707624716,0.993500639732,556327.745366,4565371.89811,"West","Savanna",-3248.49771026779
"1118",1118,558,267.217934287,91.5312962762,567710.32306,4566312.18356,"East","Forest",6545.08234163942
"1119",1119,559,4.15790618302,1.40315687877,557154.810249,4562953.58238,"West","Savanna",-3161.93741774767
"1120",1120,559,149.51149419,38.7883992663,567797.012836,4563032.79488,"East","Forest",7008.11575599277
"1121",1121,560,0.683918565785,0.277237321902,558023.535489,4558115.42003,"West","Savanna",-1788.35962646683
"1122",1122,560,111.39794684,75.9201024427,565433.059791,4559808.8172,"East","Forest",4446.60122296195
"1123",1123,561,26.6903648182,6.32932909748,559635.684262,4558139.8991,"West","Savanna",-176.030035446363
"1124",1124,561,295.750353257,168.591280434,567829.943708,4559818.72,"East","Forest",6842.27407508904
"1125",1125,562,72.3083633873,15.9746861989,568566.355772,4564636.54996,"East","Forest",7404.23502559699
"1126",1126,562,226.112688943,11.2281530794,554794.149911,4558066.21604,"West","Forest",-5018.11971973163
"1127",1127,563,0,0,557261.962665,4558101.21426,"West","Prairie",-2550.06300445263
"1128",1128,563,144.626879387,35.2493738242,569316.345247,4566233.16151,"East","Forest",8134.07779072244
"1129",1129,564,9.26619213068,2.15042397576,559613.54355,4561360.88731,"West","Savanna",-442.577098975906
"1130",1130,564,112.242668837,11.8298335529,566067.372712,4567069.55454,"East","Forest",5096.63475627412
"1131",1131,565,9.2638502459,0.699415268521,556406.995517,4558090.8482,"West","Savanna",-3405.08608730078
"1132",1132,565,645.221740765,65.3877363444,569368.697224,4563837.54522,"East","Forest",8324.87675595162
"1133",1133,566,2.37270115263,1.025532403,556375.406647,4561320.23603,"West","Savanna",-3677.47435297004
"1134",1134,566,1602.11298374,361.005365881,570119.688869,4566251.44204,"East","Forest",8936.04276158226
"1135",1135,567,0,0,557200.662861,4559719.50379,"West","Prairie",-2967.63495467883
"1136",1136,567,278.088712869,59.7456834013,571061.107057,4558237.37834,"East","Forest",10218.9656856767
"1137",1137,568,10.5969894244,4.51581156351,556392.454512,4559708.55434,"West","Savanna",-3741.66252574133
"1138",1138,568,41.9026361218,7.55872696559,568611.048778,4561431.50877,"East","Savanna",7722.65085373736
"1139",1139,569,0,0,556355.530471,4562944.40027,"West","Prairie",-3906.06593153368
"1140",1140,569,209.481178538,29.4023533311,566135.342067,4565439.21999,"East","Forest",4921.70133957849
"1141",1141,570,30.7688503767,24.2592950838,559566.13672,4563794.09338,"West","Savanna",-901.377782814352
"1142",1142,570,1602.11298374,26.7934134455,567743.87879,4565473.40195,"East","Forest",6529.80365792488
"1143",1143,571,0,0,557120.330045,4566194.70678,"West","Prairie",-2330.97983459118
"1144",1144,571,0,0,582332.791171,4566559.50524,"East","Prairie",21144.5002933054
"1145",1145,572,0,0,558766.75056,4562976.00664,"West","Prairie",-1747.24237239906
"1146",1146,572,0,0,582303.052857,4567335.88222,"East","Prairie",21167.4795808619
"1147",1147,573,0,0,583147.76074,4566583.36451,"East","Prairie",21959.6582829142
"1148",1148,573,43.1698474514,19.2932953953,557187.753376,4561327.0277,"West","Savanna",-2865.64511361309
"1149",1149,574,30.2918952785,5.21870416384,582458.333702,4562526.35121,"East","Savanna",21453.0745441309
"1150",1150,574,207.441273129,42.0448178272,555523.093229,4564540.47433,"West","Forest",-4262.47498611724
"1151",1151,575,3.05593567127,1.06689270213,559579.416445,4562989.24799,"West","Savanna",-1088.40967438593
"1152",1152,575,139.038745474,43.1870589684,577616.839261,4562400.23171,"East","Forest",16695.4192565277
"1153",1153,576,0,0,560380.566379,4563001.68126,"West","Prairie",-393.655919690094
"1154",1154,576,196.696463834,54.2191577191,582476.745096,4561720.51946,"East","Forest",21551.5856640577
"1155",1155,577,73.1888191177,20.1744151861,577530.596664,4566423.09705,"East","Forest",16341.7535799596
"1156",1156,577,147.426233013,9.71125673477,558004.48798,4560532.13049,"West","Forest",-2173.8007812733
"1157",1157,578,163.560440173,80.8882431605,557899.462145,4567014.36183,"West","Forest",-1708.60052182981
"1158",1158,578,220.61442691,33.0889461132,580056.469017,4561656.50467,"East","Forest",19132.6097985946
"1159",1159,579,51.5772905666,6.37684212713,574282.585494,4558289.7498,"East","Forest",13398.6132746006
"1160",1160,579,58.7778592217,19.2995012057,555554.191,4558079.26422,"West","Forest",-4257.96788521079
"1161",1161,580,64.482169459,7.97235779813,556399.721276,4558899.70869,"West","Forest",-3494.64076344922
"1162",1162,580,223.761553686,49.4344006152,579151.787981,4565655.33779,"East","Forest",17938.1552666532
"1163",1163,581,5.28484973834,2.4770324217,560351.894285,4564614.66149,"West","Savanna",-513.806323428943
"1164",1164,581,59.4479609634,10.2417269887,579167.567173,4564846.4474,"East","Forest",17965.7461929797
"1165",1165,582,35.7818186477,22.1922401124,559506.358173,4567023.43512,"West","Savanna",-568.238157450915
"1166",1166,582,111.129987942,8.16500742613,580860.093785,4561683.70051,"East","Forest",19936.1575083796
"1167",1167,583,35.1398007387,12.8912542902,576728.109776,4566407.33984,"East","Savanna",15539.6612743998
"1168",1168,583,62.6837627026,5.71721964829,556365.47156,4562132.32309,"West","Forest",-3717.8181152505
"1169",1169,584,10.0985926193,1.7397910189,557926.190134,4566210.52346,"West","Savanna",-1525.26670752861
"1170",1170,584,49.9646136428,12.1776902865,581668.418659,4561702.11373,"East","Forest",20743.8390690485
"1171",1171,585,6.79448260844,3.19837527834,558817.883447,4559742.01389,"West","Savanna",-1490.56348216434
"1172",1172,585,179.282697042,49.7824481382,579316.001876,4559214.71161,"East","Forest",18342.1639156449
"1173",1173,586,35.6701634109,22.6290719033,577500.897313,4567214.11809,"East","Savanna",16375.2829522358
"1174",1174,586,126.818337261,62.7175647773,558745.695598,4564594.04639,"West","Forest",-1652.83267701173
"1175",1175,587,100.050625263,36.7041936789,559541.896061,4565404.86891,"West","Forest",-528.826129550568
"1176",1176,587,257.460207913,11.6106741498,579274.407467,4560824.64488,"East","Forest",18305.2162673707
"1177",1177,588,0,0,556341.016054,4564564.90669,"West","Prairie",-3501.36866780694
"1178",1178,588,53.072289872,34.9597640743,579224.950823,4562439.82418,"East","Forest",18271.0885677842
"1179",1179,589,24.1240336775,2.00470783962,557938.53102,4564589.16161,"West","Savanna",-2155.70297650648
"1180",1180,589,45.7705063555,4.63845157848,578443.9604,4561609.13243,"East","Savanna",17520.942188382
"1181",1181,590,26.0341964582,1.1212963749,555496.90801,4566156.93817,"West","Savanna",-3954.67713602487
"1182",1182,590,80.9311599818,15.2961421725,577705.525251,4559177.32235,"East","Forest",16734.8969382979
"1183",1183,591,32.9531922751,4.07422147256,579136.007468,4566464.22101,"East","Savanna",17947.0286335853
"1184",1184,591,229.990562068,8.39073153035,556314.470642,4566178.87947,"West","Forest",-3136.8479171369
"1185",1185,592,0.799397739356,0.0988348384466,558000.09742,4561333.80917,"West","Savanna",-2054.25087843423
