"","POINT_X","density","Line"
"1516",741463.2785,13.2788558416,"West"
"1517",741481.07,10.5969894244,"West"
"1518",741509.6142,1.99177115259,"West"
"1519",741513.9404,47.7808626429,"East"
"1520",741538.16,2.37270115263,"West"
"1521",741565.5826,62.6837627026,"West"
"1522",741593,0,"West"
"1523",741596.3287,84.4908416576,"East"
"1524",741623.0219,205.439520695,"West"
"1525",741639.626,0.143570405907,"East"
"1526",741653.04,0,"West"
"1527",741676.8966,3.97707624716,"West"
"1528",741688.278,83.2938305624,"East"
"1529",741700.75,229.990562068,"West"
"1530",741713.1389,216.476226161,"West"
"1531",741725.53,174.898800972,"West"
"1532",741727.8263,60.9351132911,"East"
"1533",741747.7901,89.2222179905,"West"
"1534",741759.8873,237.88666769,"East"
"1535",741770.05,341.977712835,"West"
"1536",741789.3806,423.645953576,"East"
"1537",741798.7934,8.22040927802,"West"
"1538",741827.53,4.31687160689,"West"
"1539",741857.3357,54.3853332417,"West"
"1540",741887.14,840.994573915,"West"
"1541",741913.2784,6.36495424856,"West"
"1542",741939.42,249.081320981,"West"
"1543",741971.5682,298.064704,"West"
"1544",742003.72,0.983035263303,"West"
"1545",742035.2271,33.0091599934,"West"
"1546",742066.74,29.6665937259,"West"
"1547",742086.5105,1.74025143622,"West"
"1548",742106.29,1.59787598126,"West"
"1549",742131.1239,14.4441344584,"West"
"1550",742155.96,0.388425178103,"West"
"1551",742178.202,17.6272784658,"West"
"1552",742200.44,1.5406271246,"West"
"1553",742225.0268,7.04672382331,"West"
"1554",742249.61,103.327481946,"West"
"1555",742270.1675,211.506820532,"West"
"1556",742276.9457,0,"West"
"1557",742290.0528,0,"West"
"1558",742290.72,30.9329862486,"West"
"1559",742345.2437,699.409294072,"East"
"1560",742351.0769,43.1698474514,"West"
"1561",742392.9415,4.15790618302,"West"
"1562",742399.76,91.397172082,"East"
"1563",742422.1207,98.5690313295,"East"
"1564",742444.48,107.892955129,"East"
"1565",742452.5817,21.515164279,"West"
"1566",742468.1009,51.4300501812,"East"
"1567",742491.72,38.1452025532,"East"
"1568",742507.5503,0,"West"
"1569",742510.4084,97.8907265878,"East"
"1570",742529.09,87.1683561809,"East"
"1571",742530.1779,71.0582800187,"West"
"1572",742544.7911,119.806652734,"East"
"1573",742560.49,123.211988735,"East"
"1574",742574.9572,195.456844924,"East"
"1575",742582.1099,1.35491521154,"West"
"1576",742589.42,241.890772293,"East"
"1577",742604.919,163.415811047,"East"
"1578",742633.6226,0.423899125534,"West"
"1579",742673.2059,3.74349218637,"West"
"1580",742689.1797,101.46958247,"West"
"1581",742709.7124,93.045227083,"West"
"1582",742736.1037,57.7601770955,"West"
"1583",742760.0833,10.1195804828,"West"
"1584",742768.4287,64.8463909146,"West"
"1585",742799.5399,1.15988691509,"West"
"1586",743039.44,0.683918565785,"West"
"1587",743069.2411,6.027189713,"West"
"1588",743131.5155,147.426233013,"West"
"1589",743163.99,0.799397739356,"West"
"1590",743178.4358,0,"West"
"1591",743222.5013,0,"West"
"1592",743252.12,24.1240336775,"West"
"1593",743283.2354,27.5349041101,"West"
"1594",743314.35,10.0985926193,"West"
"1595",743324.5893,163.560440173,"West"
"1596",743327.0103,353.623914838,"East"
"1597",743330.8554,100.439061811,"East"
"1598",743334.83,23.7957110437,"West"
"1599",743364.4977,0,"West"
"1600",743365.5151,38.097035522,"East"
"1601",743394.17,35.5672582814,"West"
"1602",743412.3645,126.175580209,"East"
"1603",743416.9391,0,"West"
"1604",743439.71,37.7372104511,"West"
"1605",743465.4666,27.5613349199,"West"
"1606",743491.22,73.335338578,"West"
"1607",743512.005,37.3022269676,"West"
"1608",743532.79,1.67062296313,"West"
"1609",743553.8122,16.7409764079,"West"
"1610",743775.7774,21.067053506,"West"
"1611",743908.8485,6.79448260844,"West"
"1612",743971.5893,33.4332605328,"West"
"1613",744006.3939,0,"West"
"1614",744059.7353,126.818337261,"West"
"1615",744116.937,0,"West"
"1616",744124.93,71.7607552953,"East"
"1617",744139.9618,61.0026119305,"West"
"1618",744147.7344,85.1565155638,"East"
"1619",744170.54,111.862482699,"East"
"1620",744202.9224,371.544560589,"East"
"1621",744203.355,9.82348058089,"West"
"1622",744235.3,715.507509596,"East"
"1623",744250.2895,333.818037924,"East"
"1624",744251.7191,110.400750034,"West"
"1625",744276.7988,0,"West"
"1626",744653.28,26.6903648182,"West"
"1627",744685.9678,6.03054996825,"West"
"1628",744718.66,0,"West"
"1629",744748.9223,97.9044738142,"West"
"1630",744779.19,9.26619213068,"West"
"1631",744799.5474,5.45456825757,"West"
"1632",744819.91,3.05593567127,"West"
"1633",744843.6279,30.7688503767,"West"
"1634",744852.5394,168.757023891,"East"
"1635",744867.35,0,"West"
"1636",744893.437,100.050625263,"West"
"1637",744918.8762,0.474852263758,"East"
"1638",744919.53,215.721447324,"East"
"1639",744932.3095,35.7818186477,"West"
"1640",744958.74,0,"West"
"1641",744985.642,0,"West"
"1642",744995.0402,122.981226918,"East"
"1643",745012.54,13.5159938411,"West"
"1644",745019.7617,79.0928378273,"East"
"1645",745024.089,217.574224576,"East"
"1646",745038.1351,151.931303594,"East"
"1647",745041,83.1184686821,"East"
"1648",745063.73,63.740279437,"East"
"1649",745084.3496,33.0130697066,"West"
"1650",745242.16,30.7387920076,"East"
"1651",745264.0413,80.7134647351,"East"
"1652",745285.92,1.22636618274,"East"
"1653",745300.3224,726.807588226,"East"
"1654",745314.73,145.712488009,"East"
"1655",745340.0841,66.5132348943,"East"
"1656",745365.44,128.514225278,"East"
"1657",745390.8739,41.0516230198,"East"
"1658",745416.31,70.3631141943,"East"
"1659",745445.9836,275.013093746,"East"
"1660",745475.66,39.6727416467,"East"
"1661",745505.7838,22.8663212226,"East"
"1662",745515.2933,0.43922142564,"East"
"1663",745528.1625,5.79885304103,"West"
"1664",745535.91,0,"East"
"1665",745575.8304,416.121602569,"East"
"1666",745583.4897,41.4890244355,"East"
"1667",745615.75,2.30399518728,"East"
"1668",745621.8688,0,"West"
"1669",745635.1392,53.784305792,"East"
"1670",745654.52,0,"East"
"1671",745667.3298,5.28484973834,"West"
"1672",745677.5164,59.6601361002,"East"
"1673",745700.51,889.13278343,"East"
"1674",745720.7259,280.669550651,"East"
"1675",745723.1064,106.788112235,"East"
"1676",745755.6111,14.0073487474,"West"
"1677",745819.7027,115.685804911,"East"
"1678",746030.2072,49.4566581497,"East"
"1679",746049.4016,82.4451781617,"East"
"1680",746097.0819,24.939302167,"East"
"1681",746133.8842,197.8563853,"East"
"1682",746181.3704,104.572450683,"East"
"1683",746231.1943,149.975040835,"East"
"1684",746273.42,66.5910720439,"East"
"1685",746284.2048,156.254773269,"East"
"1686",746305.5452,31.3278015756,"East"
"1687",746337.67,8.48298063056,"East"
"1688",746338.8913,367.329650923,"East"
"1689",746362.7299,92.1460821323,"East"
"1690",746387.79,11.3627904669,"East"
"1691",746405.8111,92.9583621264,"East"
"1692",746418.6198,91.6068769093,"East"
"1693",746423.83,143.186516319,"East"
"1694",746445.5707,320.832779325,"East"
"1695",746465.4032,124.45932291,"East"
"1696",746467.31,803.942528911,"East"
"1697",746494.6188,185.474112404,"West"
"1698",746521.93,59.0315240641,"East"
"1699",746531.0349,240.092222986,"East"
"1700",746537.2046,0,"East"
"1701",746564.79,8.85493720427,"East"
"1702",746595.8269,1.14084276304,"East"
"1703",746626.86,18.943431307,"East"
"1704",746655.6687,33.5945787226,"East"
"1705",746755.29,15.9134937453,"East"
"1706",746781.1312,68.6549884048,"East"
"1707",746806.97,455.227392898,"East"
"1708",746831.8068,33.8926338102,"East"
"1709",746856.64,194.014235964,"East"
"1710",746882.4421,70.0065967572,"East"
"1711",746908.25,41.5001957745,"East"
"1712",746930.6438,92.5311075352,"East"
"1713",746953.04,119.760493393,"East"
"1714",746975.1706,39.1574439056,"East"
"1715",746997.3,19.6844755,"East"
"1716",747021.6908,152.253942318,"East"
"1717",747044.8969,54.4958378508,"East"
"1718",747046.08,81.7871042541,"East"
"1719",747069.4155,88.403250567,"East"
"1720",747089.891,68.5149390646,"East"
"1721",747092.75,525.069352026,"East"
"1722",747117.3122,198.799554048,"East"
"1723",747134.1211,0,"East"
"1724",747135.8278,432.059550534,"East"
"1725",747141.88,40.698311912,"East"
"1726",747181.6807,130.098658274,"East"
"1727",747183.3751,100.501448044,"East"
"1728",747221.49,37.4377197377,"East"
"1729",747248.8839,28.504857955,"East"
"1730",747276.28,95.3133069399,"East"
"1731",747299.1389,272.474637424,"East"
"1732",747322,365.113483446,"East"
"1733",747343.1507,46.4882620643,"East"
"1734",747364.31,333.9882909,"East"
"1735",747387.8105,273.798773081,"East"
"1736",747411.31,555.944650121,"East"
"1737",747426.4147,36.2791440941,"East"
"1738",747544.3982,494.228181096,"East"
"1739",747553.5845,26.5659991769,"East"
"1740",747604.58,181.472343195,"East"
"1741",747654.4588,111.65753742,"East"
"1742",747707.8864,94.4324364429,"East"
"1743",747754.9247,1064.04740683,"East"
"1744",747801.3814,0,"East"
"1745",747858.2207,146.985736242,"East"
"1746",747882.32,77.175533977,"East"
"1747",747906.4458,0,"East"
"1748",747912.2555,61.1330823535,"East"
"1749",747930.57,0,"East"
"1750",747954.7663,68.9355729235,"East"
"1751",747978.96,76.8624051662,"East"
"1752",748002.1149,195.426977042,"East"
"1753",748036.4554,346.469542304,"East"
"1754",748082.3707,92.9225076522,"East"
"1755",748122.9924,155.243788371,"East"
"1756",748161.7327,60.6489742563,"East"
"1757",748213.0018,150.076060598,"East"
"1758",748296.68,125.261046989,"East"
"1759",748324.282,111.948204428,"East"
"1760",748351.88,0,"East"
"1761",748377.0332,357.459058413,"East"
"1762",748377.128,162.175747654,"East"
"1763",748386.7776,19.5077403331,"East"
"1764",748402.19,68.8542247601,"East"
"1765",748427.2321,884.911763026,"East"
"1766",748452.28,579.902727521,"East"
"1767",748479.9031,86.2852488095,"East"
"1768",748507.53,19.0630979679,"East"
"1769",748532.1673,145.549473665,"East"
"1770",748556.81,1338.94036087,"East"
"1771",748581.1356,32.3117682546,"East"
"1772",748605.46,50.0433980424,"East"
"1773",748637.9114,112.860524069,"East"
"1774",748670.36,136.859187199,"East"
"1775",748701.8977,1782.54921397,"East"
"1776",748733.44,275.243684779,"East"
"1777",748765.121,93.6916454447,"East"
"1778",748796.81,0,"East"
"1779",748824.1154,0,"East"
"1780",748851.43,49.587058697,"East"
"1781",748869.9422,62.632053708,"East"
"1782",748888.46,247.020166436,"East"
"1783",748906.2241,20.3283571414,"East"
"1784",748923.99,210.158629787,"East"
"1785",748941.5743,0,"East"
"1786",748944.8417,124.796638018,"East"
"1787",748959.16,248.653751634,"East"
"1788",748986.924,57.7826381089,"East"
"1789",749014.69,187.901420243,"East"
"1790",749035.139,433.153738987,"East"
"1791",749055.59,100.657980992,"East"
"1792",749072.3439,319.346380269,"East"
"1793",749072.6584,88.7644255503,"East"
"1794",749099.4737,87.7234849609,"East"
"1795",749116.0049,176.611199081,"East"
"1796",749152.8781,201.597783998,"East"
"1797",749203.2587,55.1528813895,"East"
"1798",749258.8672,31.331442016,"East"
"1799",749316.3147,82.1867516773,"East"
"1800",749371.1609,61.1721481729,"East"
"1801",749416.4368,162.917209588,"East"
"1802",749478.677,116.451340985,"East"
"1803",749532.0332,42.0732901969,"East"
"1804",749647.84,326.687641991,"East"
"1805",749656.4991,140.627593452,"East"
"1806",749671.5108,37.6977469811,"East"
"1807",749693.7044,186.111811479,"East"
"1808",749695.18,131.132814793,"East"
"1809",749720.128,602.06439387,"East"
"1810",749731.8423,1782.54921397,"East"
"1811",749745.08,107.037890724,"East"
"1812",749767.4203,825.434874263,"East"
"1813",749772.9183,61.9477910357,"East"
"1814",749800.76,373.766345828,"East"
"1815",749820.5008,110.303212675,"East"
"1816",749826.7536,41.8308966125,"East"
"1817",749852.75,213.852514181,"East"
"1818",749853.9867,81.2620678674,"East"
"1819",749877.5057,1782.54921397,"East"
"1820",749902.26,24.6457164955,"East"
"1821",749928.0698,271.357449254,"East"
"1822",749953.88,131.072498642,"East"
"1823",749979.1036,286.936417948,"East"
"1824",750004.33,225.372951516,"East"
"1825",750034.8938,1.04366020031,"East"
"1826",750065.46,177.217841047,"East"
"1827",750095.2789,324.166762666,"East"
"1828",750125.1,865.71495177,"East"
"1829",750155.3083,58.1100493696,"East"
"1830",750185.51,148.749792506,"East"
"1831",750206.4621,108.194349391,"East"
"1832",750227.41,829.848680417,"East"
"1833",750257.2024,25.4988369369,"East"
"1834",750287,117.582053733,"East"
"1835",750315.185,421.692636099,"East"
"1836",750343.37,0.655260758796,"East"
"1837",750378.319,2.65766686797,"East"
"1838",750439.7624,87.1466306535,"East"
"1839",750461.57,271.312566955,"East"
"1840",750480.2613,4.346011215,"East"
"1841",750498.95,0,"East"
"1842",750519.3226,0,"East"
"1843",750529.2756,111.39794684,"East"
"1844",750539.7,0,"East"
"1845",750542.2422,236.560375265,"East"
"1846",750557.6884,60.8938666873,"East"
"1847",750575.68,86.8313441065,"East"
"1848",750585.1628,542.423438228,"East"
"1849",750587.0423,331.122831494,"East"
"1850",750600.9972,59.2098934588,"East"
"1851",750623.3072,1456.9612913,"East"
"1852",750626.31,23.6601082968,"East"
"1853",750639.3486,37.324659928,"East"
"1854",750646.6895,1.25073756429,"East"
"1855",750652.38,71.8519597567,"East"
"1856",750676.7393,0,"East"
"1857",750704.0397,112.6732962,"East"
"1858",750753.5647,122.606508504,"East"
"1859",750803.1915,632.019555737,"East"
"1860",750847.7922,240.3154023,"East"
"1861",750907.0269,1561.15545608,"East"
"1862",750938.4106,28.3165375322,"East"
"1863",750985.7243,118.9161745,"East"
"1864",751026.6143,271.793676982,"East"
"1865",751088.1693,223.300893525,"East"
"1866",751148.8743,62.2913172732,"East"
"1867",751238.142,246.089364936,"East"
"1868",751261.4647,0,"East"
"1869",751282.0778,638.635028581,"East"
"1870",751326.0136,188.848166827,"East"
"1871",751340.4025,188.419205132,"East"
"1872",751358.7086,79.0582967088,"East"
"1873",751391.4036,136.2679599,"East"
"1874",751397.9612,0,"East"
"1875",751414.0229,87.8785225974,"East"
"1876",751436.6423,257.166981399,"East"
"1877",751457.7737,65.0868032161,"East"
"1878",751478.905,394.068500867,"East"
"1879",751480.6988,0.331015221981,"East"
"1880",751490.2215,209.481178538,"East"
"1881",751492.62,63.6116209621,"East"
"1882",751497.0784,112.242668837,"East"
"1883",751501.5381,106.81658586,"East"
"1884",751523.9757,0,"East"
"1885",751555.33,25.6116891386,"East"
"1886",751580.0988,125.127456528,"East"
"1887",751604.86,28.2189961725,"East"
"1888",751628.6865,207.314450705,"East"
"1889",751652.51,93.2241179972,"East"
"1890",751671.8801,1782.54921397,"East"
"1891",751691.25,81.8428200836,"East"
"1892",751719.9252,57.5397934051,"East"
"1893",751748.6,1079.76563777,"East"
"1894",751750.1586,802.614782264,"East"
"1895",751751.72,35.2289081079,"East"
"1896",751768.8266,115.540209353,"East"
"1897",751785.93,727.085066114,"East"
"1898",751805.8766,156.266909477,"East"
"1899",751825.82,57.6463293332,"East"
"1900",751857.5812,480.624386226,"East"
"1901",751889.34,144.161341062,"East"
"1902",751921.8586,758.187274014,"East"
"1903",751954.37,230.228753782,"East"
"1904",751975.0854,1.77398069996,"East"
"1905",751995.8,0.234618230433,"East"
"1906",752028.5769,0,"East"
"1907",752041.8039,701.609336163,"East"
"1908",752061.36,0,"East"
"1909",752125.7774,36.1893745562,"East"
"1910",752126.7034,11.2440277322,"East"
"1911",752141.11,0,"East"
"1912",752189.6087,69.8210266284,"East"
"1913",752239.2767,176.638098868,"East"
"1914",752249.3863,202.926635111,"East"
"1915",752278.53,140.687286663,"East"
"1916",752287.3642,604.987937863,"East"
"1917",752290.8397,23.6419250726,"East"
"1918",752293.7726,74.6572747243,"East"
"1919",752303.6068,323.227216498,"East"
"1920",752309.01,67.1238452616,"East"
"1921",752325.5676,139.769199124,"East"
"1922",752362.4985,83.4340774292,"East"
"1923",752414.4849,98.7989401457,"East"
"1924",752452.552,837.04463642,"East"
"1925",752483.2288,192.937094613,"East"
"1926",752532.8526,48.3946095009,"East"
"1927",752556.2172,612.251680221,"East"
"1928",752596.5912,0,"East"
"1929",752705.9489,174.620354231,"East"
"1930",752759.6226,206.060282562,"East"
"1931",752797.4088,27.8868781776,"East"
"1932",752845.4657,0,"East"
"1933",752863.676,9.87073153449,"East"
"1934",752886.4294,257.766928651,"East"
"1935",752919.5976,0.217525961198,"East"
"1936",752927.3932,295.750353257,"East"
"1937",752957.6035,112.118026722,"East"
"1938",752987.8138,77.6222360627,"East"
"1939",753014.8625,71.4564661477,"East"
"1940",753041.9112,149.51149419,"East"
"1941",753068.8673,213.227109601,"East"
"1942",753082.6319,132.66962859,"East"
"1943",753089.06,0.200563301369,"East"
"1944",753089.06,0.200563301369,"Island"
"1945",753095.8234,82.2325464556,"East"
"1946",753095.8234,82.2325464556,"Island"
"1947",753097.3681,1.96454272621,"East"
"1948",753097.3681,1.96454272621,"Island"
"1949",753100.7495,1782.54921397,"East"
"1950",753105.6755,267.217934287,"East"
"1951",753105.6755,267.217934287,"Island"
"1952",753109.1332,170.900837478,"East"
"1953",753129.3626,96.0404506116,"East"
"1954",753169.66,255.003853477,"East"
"1955",753196.8846,711.29930197,"East"
"1956",753224.1,78.1427796186,"East"
"1957",753238.3504,199.152479838,"East"
"1958",753252.6,590.944747551,"East"
"1959",753263.9006,642.498498324,"East"
"1960",753275.21,192.882365443,"East"
"1961",753296.1562,1782.54921397,"East"
"1962",753317.11,569.357395235,"East"
"1963",753338.9112,135.41947815,"East"
"1964",753360.72,57.472113284,"East"
"1965",753383.9817,87.5891460333,"East"
"1966",753407.25,83.1672775869,"East"
"1967",753434.275,142.848585217,"East"
"1968",753461.3,84.2214976585,"East"
"1969",753491.9279,161.731992489,"East"
"1970",753522.55,0.100222262535,"East"
"1971",753543.7128,124.55288851,"East"
"1972",753564.87,269.088128171,"East"
"1973",753581.9459,22.0037302841,"East"
"1974",753599.02,13.4240862404,"East"
"1975",753632.508,167.709792057,"East"
"1976",753657.2395,32.2763567771,"East"
"1977",753666,0,"East"
"1978",753697.3728,351.863827758,"East"
"1979",753728.75,82.7133101512,"East"
"1980",753729.0309,105.637086571,"East"
"1981",753754.4112,291.488761531,"East"
"1982",753780.07,405.742624159,"East"
"1983",753782.7276,41.9026361218,"East"
"1984",753808.295,1.11298880608,"East"
"1985",753834.7768,597.616209729,"East"
"1986",753836.52,77.2089320302,"East"
"1987",753861.6249,0,"East"
"1988",753885.0485,72.3083633873,"East"
"1989",753885.0485,72.3083633873,"Island"
"1990",753886.73,139.728465149,"East"
"1991",753897.9925,62.489540422,"East"
"1992",753898.1676,42.0893513598,"East"
"1993",753898.1676,42.0893513598,"Island"
"1994",753907.0762,1782.54921397,"East"
"1995",753907.0762,1782.54921397,"Island"
"1996",753909.25,94.3940839044,"East"
"1997",753930.4857,256.150368062,"East"
"1998",753968.4083,46.5613748168,"East"
"1999",754022.7849,184.042448069,"East"
"2000",754062.8036,109.812784745,"East"
"2001",754088.6468,166.911681438,"East"
"2002",754147.4755,1782.54921397,"East"
"2003",754157.9331,28.5782416394,"East"
"2004",754216.9029,329.064955284,"East"
"2005",754274.9458,492.837175185,"East"
"2006",754323.7661,128.68201222,"East"
"2007",754361.239,73.9374483277,"East"
"2008",754399.5443,208.927386895,"East"
"2009",754469.0132,0,"East"
"2010",754469.459,56.1688593153,"East"
"2011",754499.8409,215.619946285,"East"
"2012",754520.5194,70.3599078843,"East"
"2013",754530.6686,224.617610203,"East"
"2014",754554.1551,69.458219126,"East"
"2015",754566.1398,0,"East"
"2016",754577.6415,0,"East"
"2017",754602.642,262.54619685,"East"
"2018",754627.6424,126.546591879,"East"
"2019",754650.958,645.221740765,"East"
"2020",754650.958,645.221740765,"Island"
"2021",754674.2736,296.783329473,"East"
"2022",754674.2736,296.783329473,"Island"
"2023",754677.3597,0,"East"
"2024",754691.3752,784.147145326,"East"
"2025",754691.3752,784.147145326,"Island"
"2026",754706.5525,0,"East"
"2027",754707.27,141.264499799,"East"
"2028",754707.8757,42.1403991893,"East"
"2029",754708.4769,144.626879387,"East"
"2030",754708.4769,144.626879387,"Island"
"2031",754737.2134,123.578323234,"East"
"2032",754767.15,258.33499718,"East"
"2033",754794.3086,566.369906416,"East"
"2034",754821.47,1026.79063045,"East"
"2035",754847.2381,227.584367056,"East"
"2036",754873.01,268.225615403,"East"
"2037",754887.5498,0,"East"
"2038",754902.09,141.442764614,"East"
"2039",754939.9662,234.136876215,"East"
"2040",754955.15,0,"East"
"2041",754977.84,335.116877495,"East"
"2042",754990.8543,1609.65317413,"East"
"2043",754992.4624,176.533653139,"East"
"2044",755026.56,304.49003729,"East"
"2045",755057.5737,86.6500655631,"East"
"2046",755088.59,157.973639894,"East"
"2047",755106.7839,121.584094615,"East"
"2048",755124.98,109.203101365,"East"
"2049",755141.2922,195.357197691,"East"
"2050",755157.61,100.893121718,"East"
"2051",755178.8373,0,"East"
"2052",755200.07,92.0438524853,"East"
"2053",755236.4953,74.1195130003,"East"
"2054",755272.92,130.378653665,"East"
"2055",755278.062,271.926911885,"East"
"2056",755292.6056,159.219396287,"East"
"2057",755312.29,65.5161276858,"East"
"2058",755330.6354,52.9467623157,"East"
"2059",755332.2481,28.5670143825,"East"
"2060",755352.21,299.190468953,"East"
"2061",755373.6912,229.05893774,"East"
"2062",755386.9476,109.832938301,"East"
"2063",755419.6155,144.828949149,"East"
"2064",755421.69,2.32317897339,"East"
"2065",755444.8377,443.184488206,"East"
"2066",755463.4461,69.3178162735,"East"
"2067",755463.4461,69.3178162735,"Island"
"2068",755467.99,1782.54921397,"East"
"2069",755485.9197,1.27775132849,"East"
"2070",755503.85,1.01402320683,"East"
"2071",755505.8528,84.949636262,"East"
"2072",755512.8607,1782.54921397,"East"
"2073",755523.2641,0,"East"
"2074",755565.9466,367.384205762,"East"
"2075",755629.9245,233.68278929,"East"
"2076",755681.4405,92.4376677274,"East"
"2077",755701.3603,226.933291163,"East"
"2078",755770.7231,211.239308375,"East"
"2079",755779.7482,0,"East"
"2080",755832.8804,7.59932810491,"East"
"2081",755887.9059,75.6720618827,"East"
"2082",755931.8265,276.935497593,"East"
"2083",755962.8044,0,"East"
"2084",755997.6405,1782.54921397,"East"
"2085",756070.8229,46.8038826576,"East"
"2086",756087.1108,278.088712869,"East"
"2087",756108.8565,63.6597309891,"East"
"2088",756117.7145,95.7004027665,"East"
"2089",756130.6022,0,"East"
"2090",756150.1715,770.015713843,"East"
"2091",756164.936,85.4844756998,"East"
"2092",756169.7409,542.553312739,"East"
"2093",756190.6648,93.0252836455,"East"
"2094",756211.5886,827.61789832,"East"
"2095",756231.94,303.738067523,"East"
"2096",756232.1036,185.850817906,"East"
"2097",756252.6185,121.805730826,"East"
"2098",756252.6185,121.805730826,"Island"
"2099",756284.9316,510.736196537,"East"
"2100",756284.9316,510.736196537,"Island"
"2101",756304.43,108.311913901,"East"
"2102",756317.2446,0.600037943284,"East"
"2103",756317.2446,0.600037943284,"Island"
"2104",756324.437,1782.54921397,"East"
"2105",756334.5861,0,"East"
"2106",756347.0167,167.239957013,"East"
"2107",756347.0167,167.239957013,"Island"
"2108",756364.74,54.4212875918,"East"
"2109",756401.5625,508.337371639,"East"
"2110",756438.38,598.57393594,"East"
"2111",756464.1269,468.093946406,"East"
"2112",756489.87,1782.54921397,"East"
"2113",756495.2511,118.083636488,"East"
"2114",756500.63,164.19539386,"East"
"2115",756541.1423,180.121541839,"East"
"2116",756581.65,161.329480586,"East"
"2117",756583.9738,81.0406680483,"East"
"2118",756586.3,118.576736627,"East"
"2119",756612.7492,36.3447845026,"East"
"2120",756639.2,287.940788068,"East"
"2121",756663.2126,102.680960734,"East"
"2122",756687.22,88.6281828565,"East"
"2123",756712.9485,60.3582839962,"East"
"2124",756738.68,99.3466048743,"East"
"2125",756753.3386,184.681172801,"East"
"2126",756768,0.0547145145552,"East"
"2127",756795.21,181.147818182,"East"
"2128",756831.9681,141.199847383,"East"
"2129",756868.72,56.3837618783,"East"
"2130",756893.0585,137.34700207,"East"
"2131",756895.9317,107.6701989,"East"
"2132",756923.14,66.0659731478,"East"
"2133",756932.3279,67.21755197,"East"
"2134",756950.4024,35.5593810009,"East"
"2135",756962.6993,154.711411627,"East"
"2136",756962.6993,154.711411627,"Island"
"2137",756977.66,141.119668428,"East"
"2138",757001.1065,396.047407279,"East"
"2139",757001.1065,396.047407279,"Island"
"2140",757009.9284,642.178784362,"East"
"2141",757042.19,39.9118307171,"East"
"2142",757056.3429,503.126400229,"East"
"2143",757066.4786,40.0202413564,"East"
"2144",757090.76,298.558141065,"East"
"2145",757105.9599,0.166384668182,"East"
"2146",757105.9599,0.166384668182,"Island"
"2147",757117.8935,623.112319403,"East"
"2148",757145.02,177.430539803,"East"
"2149",757147.9243,70.4307436476,"East"
"2150",757164.7525,188.156197913,"East"
"2151",757166.7137,647.750814681,"East"
"2152",757227.6264,0,"East"
"2153",757279.2958,272.0927961,"East"
"2154",757304.3569,133.622113331,"East"
"2155",757362.7281,134.664142534,"East"
"2156",757394.0277,137.511091825,"East"
"2157",757439.6874,597.994329773,"East"
"2158",757485.7201,49.9178745433,"East"
"2159",757539.1663,526.282284478,"East"
"2160",757572.5835,0.127060136818,"East"
"2161",757610.3644,172.513937796,"East"
"2162",757680.1231,42.0489724097,"East"
"2163",757699.0062,93.7520304799,"East"
"2164",757699.0062,93.7520304799,"Island"
"2165",757716.53,53.9812974418,"East"
"2166",757726.3072,277.035006549,"East"
"2167",757734.0537,133.665672361,"East"
"2168",757744.8557,863.697590689,"East"
"2169",757744.8557,863.697590689,"Island"
"2170",757755.6576,282.41172097,"East"
"2171",757755.6576,282.41172097,"Island"
"2172",757773.1411,93.4818386838,"East"
"2173",757773.1411,93.4818386838,"Island"
"2174",757781.1807,25.6404475955,"East"
"2175",757790.6245,53.4370128113,"East"
"2176",757790.6245,53.4370128113,"Island"
"2177",757825.3458,404.991650568,"East"
"2178",757825.3458,404.991650568,"Island"
"2179",757841.0237,401.985951868,"East"
"2180",757860.0672,5.26590014977,"East"
"2181",757860.0672,5.26590014977,"Island"
"2182",757877.3712,102.364686959,"East"
"2183",757877.3712,102.364686959,"Island"
"2184",757894.6752,67.6500277978,"East"
"2185",757894.6752,67.6500277978,"Island"
"2186",757896.4722,155.413928455,"East"
"2187",757919.06,93.0614527228,"East"
"2188",757926.0635,209.514698558,"East"
"2189",757926.0635,209.514698558,"Island"
"2190",757940.9956,6.66149748227,"East"
"2191",757941.9119,307.876047824,"East"
"2192",757964.76,91.4867581482,"East"
"2193",757990.8165,125.734058579,"East"
"2194",758016.87,0,"East"
"2195",758042.7953,106.661985925,"East"
"2196",758068.72,320.817272185,"East"
"2197",758088.4017,95.2431257397,"East"
"2198",758108.08,249.432306078,"East"
"2199",758125.9427,217.699985093,"East"
"2200",758143.8,1782.54921397,"East"
"2201",758201.6749,84.571154246,"East"
"2202",758201.76,734.422454773,"East"
"2203",758220.9659,130.705526532,"East"
"2204",758240.17,94.3145851431,"East"
"2205",758262.1948,1782.54921397,"East"
"2206",758284.22,120.306797433,"East"
"2207",758311.9379,274.143166524,"East"
"2208",758339.66,78.0915786926,"East"
"2209",758358.4113,1305.16851049,"East"
"2210",758377.16,79.3178139573,"East"
"2211",758401.3404,231.194464037,"East"
"2212",758425.52,76.9252878572,"East"
"2213",758458.5195,136.02944395,"East"
"2214",758491.52,34.6699603169,"East"
"2215",758505.5383,297.648076784,"East"
"2216",758505.5383,297.648076784,"Island"
"2217",758510.4987,5.36537138351,"East"
"2218",758529.47,488.219492479,"East"
"2219",758557.0856,135.483466245,"East"
"2220",758573.2795,56.3910682243,"East"
"2221",758573.2795,56.3910682243,"Island"
