FID,density,POINT_X,POINT_Y
1417,86.89037691,760220.67490,548650.81330
1418,1782.549214,756324.43700,552822.55510
1419,443.1844882,755444.83770,550424.75200
1420,867.9998566,766640.03000,546004.07000
1421,196.8897938,768282.70020,546739.51260
1422,216.7723558,761744.38000,544569.43000
1423,192.9914514,765188.51330,551695.49170
1424,522.0802276,766769.52000,550828.25000
1425,44.96343887,764183.95150,544482.32520
1426,27.61156543,765785.53880,544421.83220
1427,905.3726476,761117.81840,551030.04880
1428,49.90488359,763550.47000,550948.13000
1429,746.0830687,768452.54820,553146.49360
1430,225.9233827,766839.41340,553196.21110
1431,256.6009153,765833.15690,546027.68130
1432,482.2486068,768374.74810,549966.52460
1433,100.1206712,763505.56000,549338.18000
1434,373.6737591,769107.15080,547507.58340
1435,290.1198602,768355.01000,549163.63000
1436,1345.704707,768238.54140,545136.54480
1437,67.18194679,766014.02210,552471.26640
1438,131.3748426,766614.46900,545195.75690
1439,377.1964234,769145.14530,549132.18730
1440,480.6437015,769187.96490,550731.31100
1441,330.1320958,767582.00210,550798.83480
1442,140.3256045,766731.35000,549221.99000
1443,87.80408659,763361.10000,544509.34000
1444,95.37513678,763462.34000,547728.60000
1445,340.8714876,766588.91000,544387.44000
1446,109.8506905,763483.95320,548533.38980
1447,200.7685466,763590.49000,552558.55000
1448,39.44963539,767413.64610,544358.15120
1449,121.7863432,763410.84000,546110.76000
1450,109.1986602,762703.37610,549366.80360
1451,388.1737153,770023.02000,552300.98000
1452,316.8250122,761963.24190,551806.67390
1453,53.7175477,762786.88720,552588.14500
1454,192.069824,769907.25000,547479.53000
1455,60.87458142,763436.58920,546919.68070
1456,0,770002.22990,551497.09570
1457,379.4326351,767449.18790,545973.73000
1458,198.7307517,767543.18270,549192.81210
1459,63.9233296,769883.92480,546680.21600
1460,392.320586,768394.49000,550769.41000
1461,311.076845,765026.28000,546051.29000
1462,72.96691439,762552.73660,544539.38680
1463,66.16901579,765922.21440,549251.68030
1464,85.2015047,768218.74000,544329.70000
1465,434.7097387,769227.87030,552346.88490
1466,59.43726759,769010.39730,544303.87920
1467,92.49173592,765047.60820,546855.63930
1468,322.7639482,769921.26390,548290.13490
1469,5.354009509,761983.28000,552617.74000
1470,324.3662982,765068.93000,547659.99000
1471,34.43858795,765212.44000,552500.22000
1472,0,761072.79160,549427.66180
1473,721.9979322,764218.56000,546081.02440
1474,404.7578226,761872.13190,548588.78840
1475,263.5788622,767624.16460,552417.54730
1476,580.2972792,766687.52000,547601.28000
1477,394.3158534,765233.65630,553249.65620
1478,133.9535079,765878.22500,547630.63220
1479,758.8057679,766792.56140,551635.28190
1480,175.7097962,761901.19000,549395.43000
1481,329.0397898,770083.05860,553086.25000
1482,139.7606495,762652.70900,547755.37460
1483,119.4314031,768307.05000,547535.64000
1484,85.29887079,763385.96600,545310.05080
1485,0,766663.77380,546802.67420
1486,73.9689466,765164.59000,550890.76000
1487,204.4869724,766709.43660,548411.63320
1488,161.3720498,767497.28600,547568.45680
1489,227.6058622,769981.44000,550693.21000
1490,287.3770609,768413.60540,551581.10020
1491,213.3144867,766815.60000,552442.31000
1492,148.8791364,769831.33010,545079.47960
1493,184.9845345,765138.83030,550086.06510
1494,225.9289471,760099.34000,544640.15000
1495,57.64261059,765967.05270,550859.50720
1496,178.722188,769958.36210,549896.97370
1497,153.9903165,769935.28000,549100.74000
1498,9.58286128,768331.03220,548349.63570
1499,27.4726564,761922.19480,550195.51990
1500,157.1384839,763570.48060,551753.34250
1501,408.756329,761166.29520,552641.87280
1502,290.5901986,766750.43680,550025.12230
1503,59.0745283,762746.83520,550971.87130
1504,277.2524351,760971.52960,546212.45880
1505,277.2524351,761818.66120,546980.62110
1506,61.40219328,763528.01650,550143.15500
1507,107.1242667,764357.52830,550919.44680
1508,563.0145009,769802.06000,544278.06000
1509,287.0141165,761020.01520,547811.94000
1510,158.3676619,764309.31850,549309.77330
1511,45.80794398,764982.17000,544456.22000
1512,0,761794.25000,546179.10000
1513,98.73040331,762002.07300,553353.82310
1514,632.5147423,765091.00280,548470.67920
1515,136.221155,764265.63750,547694.29570
1516,91.30263607,761769.31190,545374.26330
1517,970.0072906,762602.54140,546144.92730
1518,143.1106903,768432.73000,552392.79000
1519,166.4765861,763608.39320,553305.62490
1520,264.0305198,765113.07000,549281.37000
1521,655.8391616,761943.20000,550995.61000
1522,35.07464381,764401.46560,552529.38730
1523,396.395672,760921.85990,544604.78770
1524,890.8521317,761843.07000,547782.15000
1525,19.05469259,769860.60000,545880.90000
1526,344.8968113,775411.18430,544120.88750
1527,181.3975637,770741.43570,549075.70440
1528,185.8376223,779486.84410,544766.36290
1529,919.3587748,779620.45000,548785.84000
1530,207.1047679,771477.93450,546629.47670
1531,246.8471517,779648.05570,549577.85510
1532,465.1493767,777237.72800,550508.88920
1533,184.7511737,771591.69000,550658.80000
1534,328.6718961,774677.47000,545738.97000
1535,1477.222964,777297.81590,552124.82800
1536,99.90382034,777946.96000,547265.72000
1537,0,773083.85510,546587.90830
1538,0,777865.95700,544840.22490
1539,54.39856019,771415.89000,544227.60000
1540,151.9846873,776456.82600,551343.01560
1541,101.2445971,774749.03080,548163.33860
1542,370.0252802,779517.00000,545560.37000
1543,169.0510117,773797.92050,544158.56190
1544,916.5980549,773175.22560,549820.60260
1545,213.5292116,774699.73120,546547.44070
1546,686.2094143,776487.06000,552151.10000
1547,442.7807637,770704.85500,547457.07230
1548,208.1110716,776271.73740,544895.91340
1549,463.6981261,773128.19860,548205.94730
1550,338.8281135,772304.97100,547415.26120
1551,384.2280327,772256.81860,545802.12380
1552,1071.892596,774625.73000,544142.15000
1553,581.3885585,779726.90000,551990.66000
1554,501.9919791,771569.64070,549854.73610
1555,80.00958591,779546.51050,546365.47540
1556,139.4639086,774901.38400,552969.23630
1557,102.6419426,773148.92000,549015.99000
1558,751.3228824,779675.66000,550369.87000
1559,431.9793065,773060.23000,545779.91000
1560,199.1287779,771434.64810,545025.96960
1561,559.5137346,772396.61180,550642.01090
1562,241.9081423,770608.97400,544252.82870
1563,65.39311432,776378.24000,548929.56000
1564,469.3504839,777183.92120,548903.57170
1565,140.7012086,774651.59990,544940.56010
1566,194.9925717,779749.36920,552790.17780
1567,198.7554842,771453.41000,545824.34000
1568,234.2450568,776511.35880,552920.57150
1569,188.0888931,770786.56700,550676.00540
1570,136.4792676,777035.81520,544064.82240
1571,200.5787453,778048.86000,550482.85000
1572,95.01338712,773226.43560,551436.14920
1573,98.32781886,776402.41390,549732.24470
1574,73.64290195,776426.59000,550534.93000
1575,249.2992409,779701.27780,551180.26290
1576,322.8249147,775486.59840,545717.24940
1577,207.291154,774804.63080,549773.60770
1578,609.5901744,770832.71080,552304.73570
1579,367.5948457,773040.21790,544978.65780
1580,151.9988796,771547.59000,549050.67000
1581,153.4373252,777989.61000,548877.58000
1582,149.2334683,776247.75000,544096.30000
1583,138.440379,776355.72090,548124.15350
1584,127.7974038,774776.07000,548970.77000
1585,352.3759921,771640.79000,552287.38000
1586,186.7705945,772195.81740,544201.97420
1587,74.28605702,779576.02000,547170.58000
1588,601.8376254,771525.02690,548242.64170
1589,318.6029904,773201.53000,550625.22000
1590,208.6166922,771670.87340,553049.84200
1591,105.8563796,774062.55390,552218.90030
1592,286.9129049,770657.00420,545852.62050
1593,857.825512,773107.48000,547395.91000
1594,48.17883522,778137.32740,552867.35480
1595,428.1966096,774873.77000,552190.72000
1596,80.20896991,776333.21000,547318.74000
1597,383.7968426,773020.21000,544177.41000
1598,223.5612998,774853.48100,551383.58510
1599,66.89751558,778647.52780,544004.33310
1600,135.6043347,772446.06470,552267.22860
1601,163.6570763,774721.99000,547355.91000
1602,220.9735353,774017.36280,550600.83400
1603,212.5407607,774833.19000,550576.45000
1604,182.7086026,778917.73410,552044.60440
1605,330.044044,778705.27330,545602.25470
1606,263.5600385,773278.58810,553011.34700
1607,118.6385706,775680.41500,552170.91240
1608,0,777838.37000,544036.31000
1609,965.2468177,777140.08170,547292.23380
1610,179.3939378,773914.73580,547375.90960
1611,41.40679923,778108.57000,552098.55000
1612,117.249335,773962.49360,548993.37640
1613,265.3930648,779598.23750,547978.21140
1614,77.16366294,775577.15270,548950.16400
1615,16.37845399,779456.69000,543972.36000
1616,0,778078.71790,551290.70150
1617,73.9213491,772348.25440,549033.32790
1618,125.1134054,773251.34000,552247.08000
1619,1782.549214,771502.46000,547434.61000
1620,332.7515221,771616.24080,551473.09030
1621,419.4049488,775629.89200,550555.68840
1622,109.3220551,777094.63730,545669.83440
1623,1201.434401,773868.85050,545759.43940
1624,304.3508558,776295.73000,545695.53000
1625,165.2002681,775527.59900,547337.32820
1626,124.796638,748944.84170,523862.34520
