"","X","FID","density","basal","POINT_X","POINT_Y","Line","water","notree","nodata","Type","distance"
"256",525,262,0,0,712655.77,533336.73,"West",NA,"yes",NA,"Prairie",-23815.6687744706
"257",526,262,204.69053192,97.080257125,769275.3441,517672.4741,"East",NA," ",NA,"Forest",23184.1134845219
"258",527,263,0,0,712688.4472,534134.8777,"West",NA,"yes",NA,"Prairie",-23538.185612402
"259",528,263,53.6196725865,45.2100299062,763737.2901,523405.2141,"East",NA," ",NA,"Forest",17166.7199554995
"260",529,264,0,0,712721.12,534933.03,"West",NA,"yes",NA,"Prairie",-23275.7566240633
"261",530,264,0,0,762793.5762,516985.6268,"East",NA," ",NA,"Prairie",16719.1157128796
"262",531,265,0,0,712749.9676,535742.4633,"West",NA,"yes",NA,"Prairie",-22897.6510325708
"263",532,265,178.886041769,14.6841490338,760218.6102,515432.5988,"East",NA," ",NA,"Forest",14313.813051687
"264",533,266,0,0,713464.9003,533301.2936,"West",NA,"yes",NA,"Prairie",-23063.4425714953
"265",534,266,124.793077169,6.32335855413,767653.8939,517694.5742,"East",NA," ",NA,"Forest",21562.6158538934
"266",535,267,0,0,713532.1564,534897.8027,"West",NA,"yes",NA,"Prairie",-22512.7446968767
"267",536,267,443.930208953,30.592214962,767612.3574,515279.2961,"East",NA," ",NA,"Forest",21660.8325655407
"268",537,268,0,0,714199.92,531670.32,"West",NA,"yes",NA,"Prairie",-22987.8916631554
"269",538,268,37.6073262843,2.83933111107,761270.1464,521053.964,"East",NA," ",NA,"Savanna",14863.9503187466
"270",539,269,0,0,714236.9717,532468.0886,"West",NA,"yes",NA,"Prairie",-22639.9915155921
"271",540,269,254.392800996,78.8884737547,762759.9521,515374.7174,"East",NA," ",NA,"Forest",16835.0857731188
"272",541,270,0,0,714274.03,533265.86,"West",NA,"yes",NA,"Prairie",-22315.2540658624
"273",542,270,26.4506820683,6.2188799121,763599.9198,516967.0598,"East",NA," ",NA,"Savanna",17525.4887389706
"274",543,271,0,0,714308.6096,534064.2185,"West",NA,"yes",NA,"Prairie",-22016.8765087921
"275",544,271,141.328277192,24.3481123207,766830.5617,516905.1702,"East",NA," ",NA,"Forest",20755.8879355463
"276",545,272,0,0,714343.19,534862.58,"West",NA,"yes",NA,"Prairie",-21743.6962615489
"277",546,272,39.1116489827,9.27490124779,767702.6058,520110.9778,"East",NA," ",NA,"Savanna",21365.1335509534
"278",547,273,0,0,714373.6312,535676.1008,"West",NA,"yes",NA,"Prairie",-21465.6782702218
"279",548,273,83.5078516828,42.314053011,765183.4957,515322.5795,"East",NA," ",NA,"Forest",19244.1410701521
"280",549,274,0,0,715154.5274,534829.9575,"West",NA,"yes",NA,"Prairie",-20976.8084392053
"281",550,274,105.378340634,117.257601362,765212.6773,516935.0588,"East",NA," ",NA,"Forest",19138.1360595547
"282",551,275,0,0,715658.2501,527569.1758,"West",NA,"yes",NA,"Prairie",-23592.9638743744
"283",552,275,13.2637261245,3.89808095222,769315.0226,520088.4159,"East",NA," ",NA,"Savanna",22964.2529120316
"284",553,276,0,0,715932.0688,533996.1561,"West",NA,"yes",NA,"Prairie",-20506.9210261655
"285",554,276,0,0,769292.7926,518483.3466,"East",NA," ",NA,"Prairie",23207.1336230453
"286",555,277,0,0,719168.98,534661.56,"West",NA,"yes",NA,"Prairie",-17245.3947524708
"287",556,277,84.4565737763,42.7947775914,761306.5993,522661.2709,"East",NA," ",NA,"Forest",14747.6888549352
"288",557,278,0,0,719972.9315,534639.8737,"West",NA,"yes",NA,"Prairie",-16509.6152426122
"289",558,278,86.6242658025,71.8092152463,769257.8956,516861.6015,"East",NA," ",NA,"Forest",23183.0818915515
"290",559,279,0,0,702128.7677,535412.4516,"West",NA,"yes",NA,"Prairie",-32936.1264486713
"291",560,279,225.651203924,18.7516210421,762054.0976,520230.5878,"East",NA," ",NA,"Forest",15776.9697777575
"292",561,280,0,0,710039.6314,530231.5517,"West",NA,"yes",NA,"Prairie",-27375.9481374727
"293",562,280,28.6184910607,4.29235622444,764406.2633,516948.4929,"East",NA," ",NA,"Savanna",18331.8778772901
"294",563,281,0,0,710961.6,533404.69,"West",NA,"yes",NA,"Prairie",-25404.0543606981
"295",564,281,111.576983772,59.0245154282,761180.6483,517022.7453,"East",NA," ",NA,"Forest",15106.1889981358
"296",565,282,0,0,734132.6526,539733.6414,"West",NA,"yes",NA,"Prairie",-1489.78888843074
"297",566,282,0,0,766944.2624,523348.1192,"East",NA," ",NA,"Prairie",20373.278303593
"298",567,283,0,0,731650.1322,540583.3839,"West",NA,"yes",NA,"Prairie",-3537.91473751846
"299",568,283,18.3526717626,6.02603455622,766919.1808,521733.7938,"East",NA," ",NA,"Savanna",20405.3482086062
"300",569,284,0,0,723535.8735,542559.5093,"West",NA,"yes",NA,"Prairie",-10375.2384109852
"301",570,284,67.0830744673,76.8207799508,767712.5446,520911.9987,"East",NA," ",NA,"Forest",21271.6262279459
"302",571,285,0,0,723593.5223,544165.4775,"West",NA,"yes",NA,"Prairie",-10000.6648902898
"303",572,285,67.0830744673,76.8207799508,768508.8142,520099.6969,"East",NA," ",NA,"Forest",22164.4495119681
"304",573,286,0,0,724424.5951,544907.7817,"West",NA,"yes",NA,"Prairie",-9107.72450361809
"305",574,286,122.811813928,76.1691095177,761193.6863,517827.063,"East",NA," ",NA,"Forest",15102.6411413957
"306",575,287,0,0,725856.4773,540033.1264,"West",NA,"yes",NA,"Prairie",-9318.46855479389
"307",576,287,0,0,769375.5189,523310.7321,"East",NA," ",NA,"Prairie",22804.4055808685
"308",577,288,0,0,725885.93,540838.69,"West",NA,"yes",NA,"Prairie",-8883.40065274403
"309",578,288,57.3888544605,63.2766912158,762090.0438,521836.5182,"East",NA," ",NA,"Forest",15584.2419536171
"310",579,289,0,0,730640.1313,538198.6983,"West",NA,"yes",NA,"Prairie",-5304.61376561164
"311",580,289,0.336290417845,0.136320695897,766146.6177,524142.9359,"East",NA," ",NA,"Prairie",19595.2494058072
"312",581,290,0,0,730738.83,540600.4,"West",NA,"yes",NA,"Prairie",-4424.04711477026
"313",582,290,3.37442042958,0.800207024426,766145.5038,523358.5427,"East",NA," ",NA,"Savanna",19574.5755205674
"314",583,291,0,0,711113,536616.68,"West",NA,"yes",NA,"Prairie",-24060.1978328169
"315",584,291,13.51436313,4.95782810421,762873.9951,521013.142,"East",NA," ",NA,"Savanna",16457.2538083906
"316",585,292,0,0,711945.907,536584.2905,"West",NA,"yes",NA,"Prairie",-23298.7076211504
"317",586,292,2.7534336432,1.11614833617,767732.7522,522525.3576,"East",NA," ",NA,"Savanna",21174.417128158
"318",587,293,0,0,712778.81,536551.9,"West",NA,"yes",NA,"Prairie",-22542.3198399485
"319",588,293,12.2578412901,1.98756475497,766130.691,522556.5553,"East",NA," ",NA,"Savanna",19572.2561979403
"320",589,294,0,0,713591.4424,536520.7614,"West",NA,"yes",NA,"Prairie",-21809.5729855122
"321",590,294,20.0955334953,12.4634499131,769328.8316,520893.3667,"East",NA," ",NA,"Savanna",22880.6352997752
"322",591,295,0,0,714404.07,536489.63,"West",NA,"yes",NA,"Prairie",-21082.7299320116
"323",592,295,161.198919993,31.6921109726,761286.5493,521858.9742,"East",NA," ",NA,"Forest",14782.1514013314
"324",593,296,0,0,718426.0228,536311.9176,"West",NA,"yes",NA,"Prairie",-17418.7329464887
"325",594,296,0,0,769381.3655,524091.3047,"East",NA," ",NA,"Prairie",22825.258684565
"326",595,297,0,0,718637.114,541137.1818,"West",NA,"yes",NA,"Prairie",-15476.2161853369
"327",596,297,59.240230939,8.64503080712,767722.4834,521713.0195,"East",NA," ",NA,"Forest",21207.9867018684
"328",597,298,0,0,719295.8,537893.38,"West",NA,"yes",NA,"Prairie",-16074.7502226525
"329",598,298,117.774005322,55.8576433022,764476.8913,520975.1239,"East",NA," ",NA,"Forest",18051.2170076924
"330",599,299,0,0,719380.44,539516.05,"West",NA,"yes",NA,"Prairie",-15307.8059486391
"331",600,299,6.35921830655,2.33291875745,769359.0798,522504.5249,"East",NA," ",NA,"Savanna",22800.5125143211
"332",601,300,0,0,720871.5259,537013.3115,"West",NA,"yes",NA,"Prairie",-14874.6567219799
"333",602,300,54.571927194,16.0381621216,760377.291,521888.5271,"East",NA," ",NA,"Forest",13874.310986866
"334",603,301,0,0,721087.7456,541849.0404,"West",NA,"yes",NA,"Prairie",-12924.3246311661
"335",604,301,0.284700762031,0.0451533816984,768532.562,521705.6685,"East",NA," ",NA,"Prairie",22016.4988336992
"336",605,302,0,0,721153.727,543455.6143,"West",NA,"yes",NA,"Prairie",-12515.3170197037
"337",606,302,51.3051754447,11.0226076324,769342.6407,521698.3176,"East",NA," ",NA,"Forest",22825.1245086237
"338",607,303,0,0,703838.3634,536963.9904,"West",NA,"yes",NA,"Prairie",-30852.0908450642
"339",608,303,4.86353077386,3.63743582888,760298.8128,518659.149,"East",NA," ",NA,"Savanna",14221.7817112678
"340",609,304,0,0,705439.5446,536881.0292,"West",NA,"yes",NA,"Prairie",-29338.8385613958
"341",610,304,50.0544294215,11.8698623549,766099.9007,520950.2036,"East",NA," ",NA,"Forest",19665.1350844044
"342",611,305,0,0,706234.63,536836.02,"West",NA,"yes",NA,"Prairie",-28592.2035088075
"343",612,305,13.4419691427,6.64767878724,765307.2702,521763.5269,"East",NA," ",NA,"Savanna",18795.9599987172
"344",613,306,0,0,707395.803,543242.953,"West",NA,"yes",NA,"Prairie",-26211.5696472477
"345",614,306,25.0202842428,25.3559303099,761326.6493,523463.5676,"East",NA," ",NA,"Savanna",14756.8566119868
"346",615,307,0,0,722044.6392,545780.747,"West",NA,"yes",NA,"Prairie",-11482.3081768383
"347",616,307,114.776804606,51.4119065436,761230.2339,519440.1672,"East",NA," ",NA,"Forest",15149.1705439918
"348",617,308,0,0,722177.4722,548995.5402,"West",NA,"yes",NA,"Prairie",-11844.4619864551
"349",618,308,119.126650544,102.374570685,762011.6969,518611.0959,"East",NA," ",NA,"Forest",15931.6170833981
"350",619,309,0,0,722246.1729,550607.3712,"West",NA,"yes",NA,"Prairie",-12264.2777770671
"351",620,309,1.6287751294,0.165062507967,761206.7243,518631.3807,"East",NA," ",NA,"Savanna",15127.8862247075
"352",621,310,0,0,722844.72,545753.15,"West",NA,"yes",NA,"Prairie",-10681.751611573
"353",622,310,68.5655473063,12.3683925238,762854.4518,520212.2218,"East",NA," ",NA,"Forest",16566.4933804647
"354",623,311,0,0,722872.114,546553.8681,"West",NA,"yes",NA,"Prairie",-10712.2475677703
"355",624,311,101.475336979,6.992890458,761125.1499,515414.1377,"East",NA," ",NA,"Forest",15212.0840686839
"356",625,312,0,0,722899.51,547354.59,"West",NA,"yes",NA,"Prairie",-10802.2428570869
"357",626,312,95.5535245595,24.2088427742,765994.3266,515306.2028,"East",NA," ",NA,"Forest",20050.8052367803
"358",627,313,0,0,723003.7366,549765.0924,"West",NA,"yes",NA,"Prairie",-11265.1236939179
"359",628,313,398.493003776,33.1147792026,764372.6648,515338.9561,"East",NA," ",NA,"Forest",18437.8570007848
"360",629,314,0,0,723036.27,550572.58,"West",NA,"yes",NA,"Prairie",-11517.7561619851
"361",630,314,994.47037812,82.6405148468,768479.2742,518491.8897,"East",NA," ",NA,"Forest",22393.9126780631
"362",631,315,0,0,723066.0112,551374.5058,"West",NA,"yes",NA,"Prairie",-11491.274694555
"363",632,315,274.65820347,3.47928414734,769242.4612,516056.8031,"East",NA," ",NA,"Forest",23211.977633319
"364",633,316,0,0,723112.7025,552981.1978,"West",NA,"yes",NA,"Prairie",-11348.3368368698
"365",634,316,58.1932259335,14.7434714066,776669.7147,519960.3345,"East",NA," ",NA,"Forest",30279.134735684
"366",635,317,0,0,723651.4312,545718.8871,"West",NA,"yes",NA,"Prairie",-9874.33857273447
"367",636,317,33.5237030419,3.53323590014,779072.902,517544.8292,"East",NA," ",NA,"Savanna",32982.1391021861
"368",637,318,0,0,723709.8507,547321.1044,"West",NA,"yes",NA,"Prairie",-10000.0822420761
"369",638,318,424.133954034,31.162217764,774260.8004,520794.0219,"East",NA," ",NA,"Forest",27799.4344507156
"370",639,319,0,0,723828.4986,550541.9685,"West",NA,"yes",NA,"Prairie",-10732.3393457774
"371",640,319,47.5037206343,3.12916376895,779075.34,518332.19,"East",NA," ",NA,"Forest",32875.946545402
"372",641,320,0,0,724458.14,545684.62,"West",NA,"yes",NA,"Prairie",-9066.93232406365
"373",642,320,17.8870528396,5.69188016838,777462.3,518340.54,"East",NA," ",NA,"Savanna",31280.7676598345
"374",643,321,0,0,724520.19,547287.62,"West",NA,"yes",NA,"Prairie",-9199.47908300005
"375",644,321,89.518296087,13.1089215514,775819.7644,515950.9504,"East",NA," ",NA,"Forest",29782.0037115758
"376",645,322,0,0,724594.7956,549701.861,"West",NA,"yes",NA,"Prairie",-9747.14538458909
"377",646,322,423.502225635,206.866442319,771001.13,518445.14,"East",NA," ",NA,"Forest",24900.3752653683
"378",647,323,0,0,724650.1839,551319.5902,"West",NA,"yes",NA,"Prairie",-9906.15381951759
"379",648,323,38.5450119289,33.1246537214,775859.94,519971.06,"East",NA," ",NA,"Savanna",29473.1221675379
"380",649,324,0,0,724714.2638,552925.6934,"West",NA,"yes",NA,"Prairie",-9750.665483492
"381",650,324,36.907211364,5.40463524889,771709.3163,515206.9496,"East",NA," ",NA,"Savanna",25742.5542789964
"382",651,325,0,0,724748.88,553723.56,"West",NA,"yes",NA,"Prairie",-9709.36075673055
"383",652,325,24.3441949683,8.93081922004,777493.16,521555.41,"East",NA," ",NA,"Savanna",30969.0721472991
"384",653,326,0,0,725317.5247,547260.4365,"West",NA,"yes",NA,"Prairie",-8414.95922284579
"385",654,326,41.1999822315,20.8763391354,775076.0729,521586.2472,"East",NA," ",NA,"Savanna",28554.1433807782
"386",655,327,0,0,726174.42,548840.28,"West",NA,"yes",NA,"Prairie",-7966.21402652269
"387",656,327,61.2343316743,22.4641951379,770124.7691,516845.7668,"East",NA," ",NA,"Forest",24049.9415672059
"388",657,328,0,0,726401.1364,554467.5267,"West",NA,"yes",NA,"Prairie",-8121.52644331129
"389",658,328,166.649341982,9.54199888052,775882.13,521577.67,"East",NA," ",NA,"Forest",29359.3396667799
"390",659,329,0,0,726978.2177,548811.4331,"West",NA,"yes",NA,"Prairie",-7203.09610344534
"391",660,329,546.506942059,93.321755208,777431.52,515126.11,"East",NA," ",NA,"Forest",31448.7041018168
"392",661,330,0,0,727782.01,548782.58,"West",NA,"yes",NA,"Prairie",-6449.99446136707
"393",662,330,29.0991160866,7.66726467323,775055.7611,519982.1413,"East",NA," ",NA,"Savanna",28672.8439998822
"394",663,331,0,0,727809.1375,549594.4525,"West",NA,"yes",NA,"Prairie",-6795.12921355382
"395",664,331,327.923849062,173.472571438,775811.33,515146.34,"East",NA," ",NA,"Forest",29832.6439683949
"396",665,332,0,0,728008.6839,554422.9152,"West",NA,"yes",NA,"Prairie",-6524.03359748405
"397",666,332,24.5138175817,17.8867219823,775020.5732,516764.2784,"East",NA," ",NA,"Savanna",28945.5780219554
"398",667,333,0,0,728650.3966,550370.1741,"West",NA,"yes",NA,"Prairie",-5934.07804996359
"399",668,333,28.0630412206,11.6601973556,774251.59,519993.22,"East",NA," ",NA,"Savanna",27872.8028298447
"400",669,334,0,0,729311.3363,546302.5802,"West",NA,"yes",NA,"Prairie",-4308.3060456959
"401",670,334,26.9373593471,6.82468072416,770146.961,518464.2437,"East",NA," ",NA,"Savanna",24059.0932267802
"402",671,335,0,0,730989.4953,547847.6407,"West",NA,"yes",NA,"Prairie",-3169.02002435837
"403",672,335,78.357487479,17.827241902,777486.3282,520752.5071,"East",NA," ",NA,"Forest",31016.8765778075
"404",673,336,0,0,731038.214,549457.6125,"West",NA,"yes",NA,"Prairie",-3814.39385075462
"405",674,336,71.174005315,4.68837210536,779086.9976,519137.6098,"East",NA," ",NA,"Forest",32776.4068767684
"406",675,337,0,0,714849.33,547696.19,"West",NA,"yes",NA,"Prairie",-18813.6214774917
"407",676,337,11.5517575363,2.48182546271,773448.7327,520007.9867,"East",NA," ",NA,"Savanna",27073.87160978
"408",677,338,0,0,715655.4948,547662.5461,"West",NA,"yes",NA,"Prairie",-18009.5628466497
"409",678,338,421.171476747,61.462292328,770976.2759,516025.6616,"East",NA," ",NA,"Forest",24943.6800139786
"410",679,339,0,0,716431.4567,546820.5132,"West",NA,"yes",NA,"Prairie",-17149.0367929742
"411",680,339,83.1323306625,19.7139260923,775880.66,523175.79,"East",NA," ",NA,"Forest",29309.6231594897
"412",681,340,0,0,716461.66,547628.91,"West",NA,"yes",NA,"Prairie",-17205.767735419
"413",682,340,36.4919102806,3.03247871398,776696.0001,523166.5373,"East",NA," ",NA,"Savanna",30124.9878066342
"414",683,341,0,0,716767.75,554050.11,"West",NA,"yes",NA,"Prairie",-17697.0196938887
"415",684,341,39.5988573296,17.4967124145,779118.0056,523966.5447,"East",NA," ",NA,"Savanna",32554.4582278213
"416",685,342,0,0,716799.7086,554802.7862,"West",NA,"yes",NA,"Prairie",-17708.4843447334
"417",686,342,13.0059797838,5.93120450652,772657.07,521628.69,"East",NA," ",NA,"Savanna",26137.0100139503
"418",687,343,0,0,717417.7044,550787.5714,"West",NA,"yes",NA,"Prairie",-16905.0595139069
"419",688,343,22.6918877071,11.498149216,774270.01,521594.83,"East",NA," ",NA,"Savanna",27748.9936033993
"420",689,344,0,0,718042.3634,546745.4083,"West",NA,"yes",NA,"Prairie",-15537.6270116344
"421",690,344,6.58834858425,2.41697662384,773463.5431,521611.7555,"East",NA," ",NA,"Savanna",26942.9855498172
"422",691,345,0,0,718150.81,549161.45,"West",NA,"yes",NA,"Prairie",-15814.77076396
"423",692,345,13.7785176286,5.05473482369,777479.49,519949.6,"East",NA," ",NA,"Savanna",31085.3481129351
"424",693,346,0,0,718225.22,550740.58,"West",NA,"yes",NA,"Prairie",-16116.3485572837
"425",694,346,88.1352258431,27.9117363167,777470.8978,519145.0747,"East",NA," ",NA,"Forest",31172.8317335247
"426",695,347,0,0,718266.3769,551548.9627,"West",NA,"yes",NA,"Prairie",-16292.9291192877
"427",696,347,84.772364634,34.3638329447,770991.64,516829.93,"East",NA," ",NA,"Forest",24916.8097458703
"428",697,348,0,0,718307.53,552357.35,"West",NA,"yes",NA,"Prairie",-16179.5901316314
"429",698,348,49.314210857,6.09704258995,777444.85,516727.99,"East",NA," ",NA,"Forest",31369.7387035798
"430",699,349,0,0,718872.4931,547519.9968,"West",NA,"yes",NA,"Prairie",-14802.8114651991
"431",700,349,248.421232421,16.1122427436,776687.6472,521566.5393,"East",NA," ",NA,"Forest",30164.188771812
"432",701,350,0,0,719027.8196,550712.0323,"West",NA,"yes",NA,"Prairie",-15339.8857978845
"433",702,350,317.511187254,41.8301762525,777438.1843,515927.0511,"East",NA," ",NA,"Forest",31399.0310493112
"434",703,351,0,0,719638.9749,546684.611,"West",NA,"yes",NA,"Prairie",-13942.0699181102
"435",704,351,30.5477904678,6.00577203318,778268.8232,518336.3651,"East",NA," ",NA,"Savanna",32078.1366862403
"436",705,352,0,0,719752.06,549099.34,"West",NA,"yes",NA,"Prairie",-14232.701627185
"437",706,352,1.12320641265,0.16391148188,770117.1609,515236.0011,"East",NA," ",NA,"Savanna",24155.5847967848
"438",707,353,0,0,720495.318,547456.8599,"West",NA,"yes",NA,"Prairie",-13189.0122646545
"439",708,353,54.4861913721,12.8103721536,773426.6402,518399.897,"East",NA," ",NA,"Forest",27292.1231324015
"440",709,354,0,0,720643.2443,550662.8238,"West",NA,"yes",NA,"Prairie",-13789.0116164252
"441",710,354,125.47283555,67.3927056487,777513.0163,523962.969,"East",NA," ",NA,"Forest",30949.7827940317
"442",711,355,0,0,721351.4006,548227.3194,"West",NA,"yes",NA,"Prairie",-12496.9720572042
"443",712,355,84.1012528905,25.3983813693,774277.86,523184.04,"East",NA," ",NA,"Forest",27706.8060081388
"444",713,356,0,0,721419.9086,549837.819,"West",NA,"yes",NA,"Prairie",-12796.8594467236
"445",714,356,90.1052160143,34.7449670006,776513.5004,515138.5752,"East",NA," ",NA,"Forest",30532.8838261959
"446",715,357,0,0,721572.2262,553036.0482,"West",NA,"yes",NA,"Prairie",-12886.1662268104
"447",716,357,57.9776565674,12.3680168376,775871.0336,520774.3666,"East",NA," ",NA,"Forest",29405.3118664428
"448",717,358,0,0,721646.6662,554664.8807,"West",NA,"yes",NA,"Prairie",-12868.0691511475
"449",718,358,49.3675294593,16.4097720394,777502.2519,522356.347,"East",NA," ",NA,"Forest",30944.3531860776
"450",719,359,0,0,721319.06,547421.16,"West",NA,"yes",NA,"Prairie",-12370.2758802063
"451",720,359,172.376494289,84.2000583572,770996.386,517637.5364,"East",NA," ",NA,"Forest",24905.2632755478
"452",721,360,0,0,704395.5678,551416.3832,"West",NA,"yes",NA,"Prairie",-29743.1350199658
